"HF","Financing scheme","HC","Function","HP","Provider","MEASURE","Measure","LOCATION","Country","TIME","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","UNPPER","Per capita, current prices","PRT","Portugal","1998","1998","EUR","Euro","0","Units",,,809.173,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","UNPPER","Per capita, current prices","PRT","Portugal","1999","1999","EUR","Euro","0","Units",,,892.235,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","UNPPER","Per capita, current prices","PRT","Portugal","2000","2000","EUR","Euro","0","Units",,,1045.569,"B","Break"
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","UNPPER","Per capita, current prices","PRT","Portugal","2001","2001","EUR","Euro","0","Units",,,1101.538,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","UNPPER","Per capita, current prices","PRT","Portugal","2002","2002","EUR","Euro","0","Units",,,1171.487,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","UNPPER","Per capita, current prices","PRT","Portugal","2003","2003","EUR","Euro","0","Units",,,1243.955,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","UNPPER","Per capita, current prices","PRT","Portugal","2004","2004","EUR","Euro","0","Units",,,1350.997,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","UNPPER","Per capita, current prices","PRT","Portugal","2005","2005","EUR","Euro","0","Units",,,1424.915,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","UNPPER","Per capita, current prices","PRT","Portugal","2006","2006","EUR","Euro","0","Units",,,1443.485,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","UNPPER","Per capita, current prices","PRT","Portugal","2007","2007","EUR","Euro","0","Units",,,1508.833,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","UNPPER","Per capita, current prices","PRT","Portugal","2008","2008","EUR","Euro","0","Units",,,1584.467,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","UNPPER","Per capita, current prices","PRT","Portugal","2009","2009","EUR","Euro","0","Units",,,1640.049,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","UNPPER","Per capita, current prices","PRT","Portugal","2010","2010","EUR","Euro","0","Units",,,1671.048,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","UNPPER","Per capita, current prices","PRT","Portugal","2011","2011","EUR","Euro","0","Units",,,1590.397,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","UNPPER","Per capita, current prices","PRT","Portugal","2012","2012","EUR","Euro","0","Units",,,1497.147,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","UNPPER","Per capita, current prices","PRT","Portugal","2013","2013","EUR","Euro","0","Units",,,1479.991,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","UNPPER","Per capita, current prices","PRT","Portugal","2014","2014","EUR","Euro","0","Units",,,1501.362,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","UNPPER","Per capita, current prices","PRT","Portugal","2015","2015","EUR","Euro","0","Units",,,1557.45,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","UNPPER","Per capita, current prices","PRT","Portugal","2016","2016","EUR","Euro","0","Units",,,1632.256,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","UNPPER","Per capita, current prices","PRT","Portugal","2017","2017","EUR","Euro","0","Units",,,1694.756,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","UNPPER","Per capita, current prices","PRT","Portugal","2018","2018","EUR","Euro","0","Units",,,1782.627,"P","Provisional value"
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","UNPPER","Per capita, current prices","SWE","Sweden","1970","1970","SEK","Swedish Krona","0","Units",,,1330.009,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","UNPPER","Per capita, current prices","SWE","Sweden","1971","1971","SEK","Swedish Krona","0","Units",,,1541.922,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","UNPPER","Per capita, current prices","SWE","Sweden","1972","1972","SEK","Swedish Krona","0","Units",,,1711.092,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","UNPPER","Per capita, current prices","SWE","Sweden","1973","1973","SEK","Swedish Krona","0","Units",,,1892.381,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","UNPPER","Per capita, current prices","SWE","Sweden","1974","1974","SEK","Swedish Krona","0","Units",,,2216.679,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","UNPPER","Per capita, current prices","SWE","Sweden","1975","1975","SEK","Swedish Krona","0","Units",,,2710.915,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","UNPPER","Per capita, current prices","SWE","Sweden","1976","1976","SEK","Swedish Krona","0","Units",,,3188.043,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","UNPPER","Per capita, current prices","SWE","Sweden","1977","1977","SEK","Swedish Krona","0","Units",,,3838.435,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","UNPPER","Per capita, current prices","SWE","Sweden","1978","1978","SEK","Swedish Krona","0","Units",,,4293.224,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","UNPPER","Per capita, current prices","SWE","Sweden","1979","1979","SEK","Swedish Krona","0","Units",,,4732.641,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","UNPPER","Per capita, current prices","SWE","Sweden","1980","1980","SEK","Swedish Krona","0","Units",,,5586.526,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","UNPPER","Per capita, current prices","SWE","Sweden","1981","1981","SEK","Swedish Krona","0","Units",,,6177.511,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","UNPPER","Per capita, current prices","SWE","Sweden","1982","1982","SEK","Swedish Krona","0","Units",,,6830.295,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","UNPPER","Per capita, current prices","SWE","Sweden","1983","1983","SEK","Swedish Krona","0","Units",,,7564.624,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","UNPPER","Per capita, current prices","SWE","Sweden","1984","1984","SEK","Swedish Krona","0","Units",,,8273.992,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","UNPPER","Per capita, current prices","SWE","Sweden","1985","1985","SEK","Swedish Krona","0","Units",,,8523.438,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","UNPPER","Per capita, current prices","SWE","Sweden","1986","1986","SEK","Swedish Krona","0","Units",,,8992.776,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","UNPPER","Per capita, current prices","SWE","Sweden","1987","1987","SEK","Swedish Krona","0","Units",,,9807.683,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","UNPPER","Per capita, current prices","SWE","Sweden","1988","1988","SEK","Swedish Krona","0","Units",,,10546.804,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","UNPPER","Per capita, current prices","SWE","Sweden","1989","1989","SEK","Swedish Krona","0","Units",,,11703.57,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","UNPPER","Per capita, current prices","SWE","Sweden","1990","1990","SEK","Swedish Krona","0","Units",,,12954.45,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","UNPPER","Per capita, current prices","SWE","Sweden","1991","1991","SEK","Swedish Krona","0","Units",,,13743.744,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","UNPPER","Per capita, current prices","SWE","Sweden","1992","1992","SEK","Swedish Krona","0","Units",,,14178.248,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","UNPPER","Per capita, current prices","SWE","Sweden","1993","1993","SEK","Swedish Krona","0","Units",,,14566.555,"B","Break"
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","UNPPER","Per capita, current prices","SWE","Sweden","1994","1994","SEK","Swedish Krona","0","Units",,,14655.351,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","UNPPER","Per capita, current prices","SWE","Sweden","1995","1995","SEK","Swedish Krona","0","Units",,,15559.822,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","UNPPER","Per capita, current prices","SWE","Sweden","1996","1996","SEK","Swedish Krona","0","Units",,,16380.47,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","UNPPER","Per capita, current prices","SWE","Sweden","1997","1997","SEK","Swedish Krona","0","Units",,,16703.885,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","UNPPER","Per capita, current prices","SWE","Sweden","1998","1998","SEK","Swedish Krona","0","Units",,,17738.601,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","UNPPER","Per capita, current prices","SWE","Sweden","1999","1999","SEK","Swedish Krona","0","Units",,,18732.215,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","UNPPER","Per capita, current prices","SWE","Sweden","2000","2000","SEK","Swedish Krona","0","Units",,,19887.357,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","UNPPER","Per capita, current prices","SWE","Sweden","2001","2001","SEK","Swedish Krona","0","Units",,,22380.609,"B","Break"
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","UNPPER","Per capita, current prices","SWE","Sweden","2002","2002","SEK","Swedish Krona","0","Units",,,24078.097,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","UNPPER","Per capita, current prices","SWE","Sweden","2003","2003","SEK","Swedish Krona","0","Units",,,25296.964,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","UNPPER","Per capita, current prices","SWE","Sweden","2004","2004","SEK","Swedish Krona","0","Units",,,25767.521,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","UNPPER","Per capita, current prices","SWE","Sweden","2005","2005","SEK","Swedish Krona","0","Units",,,26651.651,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","UNPPER","Per capita, current prices","SWE","Sweden","2006","2006","SEK","Swedish Krona","0","Units",,,27852.856,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","UNPPER","Per capita, current prices","SWE","Sweden","2007","2007","SEK","Swedish Krona","0","Units",,,29099.073,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","UNPPER","Per capita, current prices","SWE","Sweden","2008","2008","SEK","Swedish Krona","0","Units",,,30545.02,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","UNPPER","Per capita, current prices","SWE","Sweden","2009","2009","SEK","Swedish Krona","0","Units",,,31633.008,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","UNPPER","Per capita, current prices","SWE","Sweden","2010","2010","SEK","Swedish Krona","0","Units",,,31852.952,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","UNPPER","Per capita, current prices","SWE","Sweden","2011","2011","SEK","Swedish Krona","0","Units",,,41324.606,"B","Break"
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","UNPPER","Per capita, current prices","SWE","Sweden","2012","2012","SEK","Swedish Krona","0","Units",,,42340.074,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","UNPPER","Per capita, current prices","SWE","Sweden","2013","2013","SEK","Swedish Krona","0","Units",,,43590.987,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","UNPPER","Per capita, current prices","SWE","Sweden","2014","2014","SEK","Swedish Krona","0","Units",,,45236.079,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","UNPPER","Per capita, current prices","SWE","Sweden","2015","2015","SEK","Swedish Krona","0","Units",,,47180.041,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","UNPPER","Per capita, current prices","SWE","Sweden","2016","2016","SEK","Swedish Krona","0","Units",,,48508.906,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","UNPPER","Per capita, current prices","SWE","Sweden","2017","2017","SEK","Swedish Krona","0","Units",,,50163.566,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","UNPPER","Per capita, current prices","SWE","Sweden","2018","2018","SEK","Swedish Krona","0","Units",,,52248.652,"P","Provisional value"
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","DEU","Germany","1970","1970","PC","Percentage","0","Units",,,5.713,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","DEU","Germany","1971","1971","PC","Percentage","0","Units",,,6.185,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","DEU","Germany","1972","1972","PC","Percentage","0","Units",,,6.509,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","DEU","Germany","1973","1973","PC","Percentage","0","Units",,,6.828,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","DEU","Germany","1974","1974","PC","Percentage","0","Units",,,7.353,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","DEU","Germany","1975","1975","PC","Percentage","0","Units",,,8.017,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","DEU","Germany","1976","1976","PC","Percentage","0","Units",,,8.038,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","DEU","Germany","1977","1977","PC","Percentage","0","Units",,,7.971,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","DEU","Germany","1978","1978","PC","Percentage","0","Units",,,8.046,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","DEU","Germany","1979","1979","PC","Percentage","0","Units",,,7.899,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","DEU","Germany","1980","1980","PC","Percentage","0","Units",,,8.098,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","DEU","Germany","1981","1981","PC","Percentage","0","Units",,,8.397,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","DEU","Germany","1982","1982","PC","Percentage","0","Units",,,8.228,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","DEU","Germany","1983","1983","PC","Percentage","0","Units",,,8.22,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","DEU","Germany","1984","1984","PC","Percentage","0","Units",,,8.336,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","DEU","Germany","1985","1985","PC","Percentage","0","Units",,,8.481,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","DEU","Germany","1986","1986","PC","Percentage","0","Units",,,8.376,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","DEU","Germany","1987","1987","PC","Percentage","0","Units",,,8.48,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","DEU","Germany","1988","1988","PC","Percentage","0","Units",,,8.66,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","DEU","Germany","1989","1989","PC","Percentage","0","Units",,,8.063,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","DEU","Germany","1990","1990","PC","Percentage","0","Units",,,8.031,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","DEU","Germany","1992","1992","PC","Percentage","0","Units",,,9.025,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","DEU","Germany","1993","1993","PC","Percentage","0","Units",,,8.993,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","DEU","Germany","1994","1994","PC","Percentage","0","Units",,,9.227,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","DEU","Germany","1995","1995","PC","Percentage","0","Units",,,9.5,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","DEU","Germany","1996","1996","PC","Percentage","0","Units",,,9.791,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","DEU","Germany","1997","1997","PC","Percentage","0","Units",,,9.676,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","DEU","Germany","1998","1998","PC","Percentage","0","Units",,,9.698,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","DEU","Germany","1999","1999","PC","Percentage","0","Units",,,9.767,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","DEU","Germany","2000","2000","PC","Percentage","0","Units",,,9.837,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","DEU","Germany","2001","2001","PC","Percentage","0","Units",,,9.872,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","DEU","Germany","2002","2002","PC","Percentage","0","Units",,,10.117,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","DEU","Germany","2003","2003","PC","Percentage","0","Units",,,10.338,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","DEU","Germany","2004","2004","PC","Percentage","0","Units",,,10.08,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","DEU","Germany","2005","2005","PC","Percentage","0","Units",,,10.228,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","DEU","Germany","2006","2006","PC","Percentage","0","Units",,,10.117,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","DEU","Germany","2007","2007","PC","Percentage","0","Units",,,9.971,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","DEU","Germany","2008","2008","PC","Percentage","0","Units",,,10.157,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","DEU","Germany","2009","2009","PC","Percentage","0","Units",,,11.14,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","DEU","Germany","2010","2010","PC","Percentage","0","Units",,,11.005,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","DEU","Germany","2011","2011","PC","Percentage","0","Units",,,10.721,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","DEU","Germany","2012","2012","PC","Percentage","0","Units",,,10.777,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","DEU","Germany","2013","2013","PC","Percentage","0","Units",,,10.932,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","DEU","Germany","2014","2014","PC","Percentage","0","Units",,,10.96,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","DEU","Germany","2015","2015","PC","Percentage","0","Units",,,11.088,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","DEU","Germany","2016","2016","PC","Percentage","0","Units",,,11.131,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","DEU","Germany","2017","2017","PC","Percentage","0","Units",,,11.247,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARPIB","Share of gross domestic product","DEU","Germany","2018","2018","PC","Percentage","0","Units",,,11.229,"P","Provisional value"
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","UNPPER","Per capita, current prices","DEU","Germany","1970","1970","EUR","Euro","0","Units",,,337.163,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","UNPPER","Per capita, current prices","DEU","Germany","1971","1971","EUR","Euro","0","Units",,,404.163,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","UNPPER","Per capita, current prices","DEU","Germany","1972","1972","EUR","Euro","0","Units",,,460.641,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","UNPPER","Per capita, current prices","DEU","Germany","1973","1973","EUR","Euro","0","Units",,,535.634,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","UNPPER","Per capita, current prices","DEU","Germany","1974","1974","EUR","Euro","0","Units",,,623.384,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","UNPPER","Per capita, current prices","DEU","Germany","1975","1975","EUR","Euro","0","Units",,,714.574,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","UNPPER","Per capita, current prices","DEU","Germany","1976","1976","EUR","Euro","0","Units",,,780.256,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","UNPPER","Per capita, current prices","DEU","Germany","1977","1977","EUR","Euro","0","Units",,,826.421,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","UNPPER","Per capita, current prices","DEU","Germany","1978","1978","EUR","Euro","0","Units",,,890.65,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","UNPPER","Per capita, current prices","DEU","Germany","1979","1979","EUR","Euro","0","Units",,,948.881,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","UNPPER","Per capita, current prices","DEU","Germany","1980","1980","EUR","Euro","0","Units",,,1037.426,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","UNPPER","Per capita, current prices","DEU","Germany","1981","1981","EUR","Euro","0","Units",,,1124.173,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","UNPPER","Per capita, current prices","DEU","Germany","1982","1982","EUR","Euro","0","Units",,,1148.439,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","UNPPER","Per capita, current prices","DEU","Germany","1983","1983","EUR","Euro","0","Units",,,1202.069,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","UNPPER","Per capita, current prices","DEU","Germany","1984","1984","EUR","Euro","0","Units",,,1283.621,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","UNPPER","Per capita, current prices","DEU","Germany","1985","1985","EUR","Euro","0","Units",,,1367.896,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","UNPPER","Per capita, current prices","DEU","Germany","1986","1986","EUR","Euro","0","Units",,,1422.198,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","UNPPER","Per capita, current prices","DEU","Germany","1987","1987","EUR","Euro","0","Units",,,1476.105,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","UNPPER","Per capita, current prices","DEU","Germany","1988","1988","EUR","Euro","0","Units",,,1582.315,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","UNPPER","Per capita, current prices","DEU","Germany","1989","1989","EUR","Euro","0","Units",,,1556.439,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","UNPPER","Per capita, current prices","DEU","Germany","1990","1990","EUR","Euro","0","Units",,,1660.27,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","UNPPER","Per capita, current prices","DEU","Germany","1992","1992","EUR","Euro","0","Units",,,1900.601,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","UNPPER","Per capita, current prices","DEU","Germany","1993","1993","EUR","Euro","0","Units",,,1942.518,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","UNPPER","Per capita, current prices","DEU","Germany","1994","1994","EUR","Euro","0","Units",,,2081.137,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","UNPPER","Per capita, current prices","DEU","Germany","1995","1995","EUR","Euro","0","Units",,,2218.67,,
