"HF","Financing scheme","HC","Function","HP","Provider","MEASURE","Measure","LOCATION","Country","TIME","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","SVN","Slovenia","2001","2001","USD","US Dollar","0","Units","2010","2010",1268.528,"E","Estimated value"
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","SVN","Slovenia","2002","2002","USD","US Dollar","0","Units","2010","2010",1373.975,,
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","SVN","Slovenia","2003","2003","USD","US Dollar","0","Units","2010","2010",1418.749,,
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","SVN","Slovenia","2004","2004","USD","US Dollar","0","Units","2010","2010",1463.856,,
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","SVN","Slovenia","2005","2005","USD","US Dollar","0","Units","2010","2010",1516.914,,
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","SVN","Slovenia","2006","2006","USD","US Dollar","0","Units","2010","2010",1551.6,,
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","SVN","Slovenia","2007","2007","USD","US Dollar","0","Units","2010","2010",1554.396,,
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","SVN","Slovenia","2008","2008","USD","US Dollar","0","Units","2010","2010",1703.46,,
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","SVN","Slovenia","2009","2009","USD","US Dollar","0","Units","2010","2010",1718.694,,
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","SVN","Slovenia","2010","2010","USD","US Dollar","0","Units","2010","2010",1702.176,,
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","SVN","Slovenia","2011","2011","USD","US Dollar","0","Units","2010","2010",1698.662,,
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","SVN","Slovenia","2012","2012","USD","US Dollar","0","Units","2010","2010",1639.508,,
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","SVN","Slovenia","2013","2013","USD","US Dollar","0","Units","2010","2010",1613.081,,
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","SVN","Slovenia","2014","2014","USD","US Dollar","0","Units","2010","2010",1614.577,,
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","SVN","Slovenia","2015","2015","USD","US Dollar","0","Units","2010","2010",1684.666,,
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","SVN","Slovenia","2016","2016","USD","US Dollar","0","Units","2010","2010",1767.818,,
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","SVN","Slovenia","2017","2017","USD","US Dollar","0","Units","2010","2010",1771.211,,
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","SVN","Slovenia","2018","2018","USD","US Dollar","0","Units","2010","2010",1813.89,"P","Provisional value"
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","MEX","Mexico","1999","1999","USD","US Dollar","0","Units","2010","2010",285.34,,
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","MEX","Mexico","2000","2000","USD","US Dollar","0","Units","2010","2010",290.967,,
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","MEX","Mexico","2001","2001","USD","US Dollar","0","Units","2010","2010",302.904,,
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","MEX","Mexico","2002","2002","USD","US Dollar","0","Units","2010","2010",307.821,,
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","MEX","Mexico","2003","2003","USD","US Dollar","0","Units","2010","2010",341.146,"B","Break"
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","MEX","Mexico","2004","2004","USD","US Dollar","0","Units","2010","2010",388.585,,
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","MEX","Mexico","2005","2005","USD","US Dollar","0","Units","2010","2010",374.402,,
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","MEX","Mexico","2006","2006","USD","US Dollar","0","Units","2010","2010",385.671,,
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","MEX","Mexico","2007","2007","USD","US Dollar","0","Units","2010","2010",407.62,,
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","MEX","Mexico","2008","2008","USD","US Dollar","0","Units","2010","2010",419.963,,
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","MEX","Mexico","2009","2009","USD","US Dollar","0","Units","2010","2010",431.268,,
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","MEX","Mexico","2010","2010","USD","US Dollar","0","Units","2010","2010",450.935,,
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","MEX","Mexico","2011","2011","USD","US Dollar","0","Units","2010","2010",467.19,,
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","MEX","Mexico","2012","2012","USD","US Dollar","0","Units","2010","2010",486.871,,
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","MEX","Mexico","2013","2013","USD","US Dollar","0","Units","2010","2010",495.261,,
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","MEX","Mexico","2014","2014","USD","US Dollar","0","Units","2010","2010",467.788,,
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","MEX","Mexico","2015","2015","USD","US Dollar","0","Units","2010","2010",492.079,,
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","MEX","Mexico","2016","2016","USD","US Dollar","0","Units","2010","2010",483.044,"B","Break"
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","MEX","Mexico","2017","2017","USD","US Dollar","0","Units","2010","2010",493.163,,
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","MEX","Mexico","2018","2018","USD","US Dollar","0","Units","2010","2010",493.481,"E","Estimated value"
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","CHL","Chile","2000","2000","USD","US Dollar","0","Units","2010","2010",432.484,,
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","CHL","Chile","2001","2001","USD","US Dollar","0","Units","2010","2010",439.694,,
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","CHL","Chile","2002","2002","USD","US Dollar","0","Units","2010","2010",457.585,,
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","CHL","Chile","2003","2003","USD","US Dollar","0","Units","2010","2010",478.897,,
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","CHL","Chile","2004","2004","USD","US Dollar","0","Units","2010","2010",513.695,,
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","CHL","Chile","2005","2005","USD","US Dollar","0","Units","2010","2010",527.502,,
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","CHL","Chile","2006","2006","USD","US Dollar","0","Units","2010","2010",563.053,,
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","CHL","Chile","2007","2007","USD","US Dollar","0","Units","2010","2010",613.518,,
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","CHL","Chile","2008","2008","USD","US Dollar","0","Units","2010","2010",647.233,,
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","CHL","Chile","2009","2009","USD","US Dollar","0","Units","2010","2010",780.066,,
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","CHL","Chile","2010","2010","USD","US Dollar","0","Units","2010","2010",740.257,,
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","CHL","Chile","2011","2011","USD","US Dollar","0","Units","2010","2010",772.685,,
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","CHL","Chile","2012","2012","USD","US Dollar","0","Units","2010","2010",827.201,,
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","CHL","Chile","2013","2013","USD","US Dollar","0","Units","2010","2010",879.038,,
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","CHL","Chile","2014","2014","USD","US Dollar","0","Units","2010","2010",922.917,,
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","CHL","Chile","2015","2015","USD","US Dollar","0","Units","2010","2010",981.597,,
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","CHL","Chile","2016","2016","USD","US Dollar","0","Units","2010","2010",1017.213,,
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","CHL","Chile","2017","2017","USD","US Dollar","0","Units","2010","2010",1124.897,,
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","CHL","Chile","2018","2018","USD","US Dollar","0","Units","2010","2010",1113.559,"P","Provisional value"
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","LTU","Lithuania","2000","2000","USD","US Dollar","0","Units","2010","2010",502.323,"E","Estimated value"
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","LTU","Lithuania","2001","2001","USD","US Dollar","0","Units","2010","2010",532.682,"E","Estimated value"
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","LTU","Lithuania","2002","2002","USD","US Dollar","0","Units","2010","2010",605.629,"E","Estimated value"
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","LTU","Lithuania","2003","2003","USD","US Dollar","0","Units","2010","2010",695.657,"E","Estimated value"
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","LTU","Lithuania","2004","2004","USD","US Dollar","0","Units","2010","2010",604.03,"B","Break"
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","LTU","Lithuania","2005","2005","USD","US Dollar","0","Units","2010","2010",701.373,,
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","LTU","Lithuania","2006","2006","USD","US Dollar","0","Units","2010","2010",810.554,,
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","LTU","Lithuania","2007","2007","USD","US Dollar","0","Units","2010","2010",962.329,"B","Break"
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","LTU","Lithuania","2008","2008","USD","US Dollar","0","Units","2010","2010",1067.125,,
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","LTU","Lithuania","2009","2009","USD","US Dollar","0","Units","2010","2010",1017.335,,
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","LTU","Lithuania","2010","2010","USD","US Dollar","0","Units","2010","2010",983.279,,
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","LTU","Lithuania","2011","2011","USD","US Dollar","0","Units","2010","2010",1015.136,,
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","LTU","Lithuania","2012","2012","USD","US Dollar","0","Units","2010","2010",983.648,,
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","LTU","Lithuania","2013","2013","USD","US Dollar","0","Units","2010","2010",992.001,,
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","LTU","Lithuania","2014","2014","USD","US Dollar","0","Units","2010","2010",1072.061,,
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","LTU","Lithuania","2015","2015","USD","US Dollar","0","Units","2010","2010",1148.015,,
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","LTU","Lithuania","2016","2016","USD","US Dollar","0","Units","2010","2010",1211.902,,
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","LTU","Lithuania","2017","2017","USD","US Dollar","0","Units","2010","2010",1248.597,,
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","LTU","Lithuania","2018","2018","USD","US Dollar","0","Units","2010","2010",1374.891,"P","Provisional value"
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","LUX","Luxembourg","1995","1995","USD","US Dollar","0","Units","2010","2010",2607.065,"D","Difference in methodology"
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","LUX","Luxembourg","1996","1996","USD","US Dollar","0","Units","2010","2010",2709.641,"D","Difference in methodology"
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","LUX","Luxembourg","1997","1997","USD","US Dollar","0","Units","2010","2010",2706.651,"D","Difference in methodology"
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","LUX","Luxembourg","1998","1998","USD","US Dollar","0","Units","2010","2010",2830.49,"D","Difference in methodology"
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","LUX","Luxembourg","1999","1999","USD","US Dollar","0","Units","2010","2010",3083.416,,
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","LUX","Luxembourg","2000","2000","USD","US Dollar","0","Units","2010","2010",3186.842,"B","Break"
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","LUX","Luxembourg","2001","2001","USD","US Dollar","0","Units","2010","2010",3474.595,,
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","LUX","Luxembourg","2002","2002","USD","US Dollar","0","Units","2010","2010",3766.073,,
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","LUX","Luxembourg","2003","2003","USD","US Dollar","0","Units","2010","2010",3905.708,,
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","LUX","Luxembourg","2004","2004","USD","US Dollar","0","Units","2010","2010",4226.478,,
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","LUX","Luxembourg","2005","2005","USD","US Dollar","0","Units","2010","2010",4234.03,,
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","LUX","Luxembourg","2006","2006","USD","US Dollar","0","Units","2010","2010",4276.673,,
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","LUX","Luxembourg","2007","2007","USD","US Dollar","0","Units","2010","2010",4307.384,,
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","LUX","Luxembourg","2008","2008","USD","US Dollar","0","Units","2010","2010",4561.706,,
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","LUX","Luxembourg","2009","2009","USD","US Dollar","0","Units","2010","2010",4819.919,,
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","LUX","Luxembourg","2010","2010","USD","US Dollar","0","Units","2010","2010",4774.517,,
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","LUX","Luxembourg","2011","2011","USD","US Dollar","0","Units","2010","2010",3847.292,"B","Break"
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","LUX","Luxembourg","2012","2012","USD","US Dollar","0","Units","2010","2010",4016.523,,
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","LUX","Luxembourg","2013","2013","USD","US Dollar","0","Units","2010","2010",3543.194,,
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","LUX","Luxembourg","2014","2014","USD","US Dollar","0","Units","2010","2010",3610.841,,
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","LUX","Luxembourg","2015","2015","USD","US Dollar","0","Units","2010","2010",3605.645,,
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","LUX","Luxembourg","2016","2016","USD","US Dollar","0","Units","2010","2010",3629.892,,
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","LUX","Luxembourg","2017","2017","USD","US Dollar","0","Units","2010","2010",3615.147,,
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","LUX","Luxembourg","2018","2018","USD","US Dollar","0","Units","2010","2010",3684.649,"E","Estimated value"
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","HUN","Hungary","1991","1991","USD","US Dollar","0","Units","2010","2010",888.489,,
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","HUN","Hungary","1992","1992","USD","US Dollar","0","Units","2010","2010",906.77,,
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","HUN","Hungary","1993","1993","USD","US Dollar","0","Units","2010","2010",908.023,,
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","HUN","Hungary","1994","1994","USD","US Dollar","0","Units","2010","2010",997.376,,
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","HUN","Hungary","1995","1995","USD","US Dollar","0","Units","2010","2010",883.845,,
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","HUN","Hungary","1996","1996","USD","US Dollar","0","Units","2010","2010",849.733,,
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","HUN","Hungary","1997","1997","USD","US Dollar","0","Units","2010","2010",833.544,,
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","HUN","Hungary","1998","1998","USD","US Dollar","0","Units","2010","2010",838.669,"B","Break"
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","HUN","Hungary","1999","1999","USD","US Dollar","0","Units","2010","2010",851.46,,
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","HUN","Hungary","2000","2000","USD","US Dollar","0","Units","2010","2010",846.483,,
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","HUN","Hungary","2001","2001","USD","US Dollar","0","Units","2010","2010",878.502,,
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","HUN","Hungary","2002","2002","USD","US Dollar","0","Units","2010","2010",991.081,,
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","HUN","Hungary","2003","2003","USD","US Dollar","0","Units","2010","2010",1190.744,"B","Break"
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","HUN","Hungary","2004","2004","USD","US Dollar","0","Units","2010","2010",1194.188,,
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","HUN","Hungary","2005","2005","USD","US Dollar","0","Units","2010","2010",1276.432,,
"HF1","Government/compulsory schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","VRPPPR","Per capita, constant prices, constant PPPs, OECD base year","HUN","Hungary","2006","2006","USD","US Dollar","0","Units","2010","2010",1299.749,,
